,goldTotal,goldDiff,champKills,killDiff,towerKills,towerDiff,inhibKills,inhibDiff,dragonKills,dragonDiff,baronKills,baronDiff,time
43,0.0525932562935,0.349078167599,0.0115203640197,0.0661246385762,0.0704633789901,0.200203594703,0.0576828468636,0.140860800256,0.00909162164077,0.0250899158963,0.00503481493759,0.0122566002235,44
44,0.077494302149,0.298179703505,0.0141829389814,0.0609865896869,0.098301553609,0.17924147754,0.0559114952602,0.168036633513,0.00800791362282,0.0134020952885,0.0064391886092,0.0198161082345,45
45,0.0776767862202,0.359731031451,0.0139011647962,0.0495300205521,0.0963318017708,0.171021453846,0.0409775356064,0.157456515761,0.0057047868538,0.012081852235,0.0045962452032,0.0109908057053,46
46,0.0861867027823,0.321316500835,0.0159135320804,0.0295777000763,0.0871763420098,0.227237299295,0.0282760375497,0.159019787637,0.00831498043221,0.00777862730389,0.00755228619395,0.0216502038042,47
47,0.0546344300622,0.308934575034,0.0195499742029,0.041846079171,0.122057021019,0.281220753754,0.0356558993712,0.104761196702,0.0047002870675,0.0110681105643,0.00895069607946,0.00662097697141,48
48,0.0601435733071,0.332104905829,0.0194773553397,0.0427193724085,0.109392328733,0.166951578939,0.0524135624995,0.179020854708,0.00730695647989,0.00760773132029,0.00792526440592,0.0149365160307,49
49,0.0968424137122,0.260719339432,0.0246104622043,0.0491264843828,0.106283489921,0.246597709606,0.0482416193698,0.130743828901,0.0136847792618,0.01194542406,0.00350449139375,0.00769995775664,50
50,0.063943999033,0.356781332566,0.0103994488778,0.0406791029023,0.0991599831858,0.24055111073,0.0386678532297,0.127317493326,0.00194265530888,0.0040821003206,0.00851878207929,0.00795613844022,51
51,0.0869240249598,0.278300218647,0.0151133039441,0.0319371545817,0.11951595729,0.29547414006,0.0394281082316,0.108307516212,0.00654697474534,0.00552101856712,0.00283233839816,0.0100992443629,52
52,0.0909521305169,0.280188265582,0.0245806155567,0.0453687798848,0.164363435275,0.20897876733,0.0412465795894,0.0855889806179,0.00893468875955,0.0122785674566,0.00291382865016,0.0346053607808,53
